"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09856998920441","","","","","","","1.00452995300293","0.991859972476959","0.977580010890961","0.982230007648468","1.00331997871399","","1.03975999355316","1.05685997009277","1.05159997940063","","","1.03761994838715","1.05335998535156","1.04445004463196","1.03030002117157","",
"American Samoa","ASM","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.906539976596832","0.948539972305298","0.990209996700287","0.945940017700195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","0.814400017261505","","1.05545997619629","1.17820000648499","","1.07884001731873","0.728240013122559","","","","","","","","","","","","","","1.02424001693726","","","","","","","","0.923780024051666","","","","","","","1.01375997066498","0.989400029182434","1.04480004310608","1.05221998691559","1.0130900144577","1.15873003005981","","1.00592994689941","1.02065002918243","","0.973399996757507","0.962859988212585","","","","",
"Australia","AUS","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00467002391815","0.997070014476776","0.996169984340668","0.995890021324158","1.03180003166199","","","","","","","","","","","","","","","","","","0.869009971618652","0.867439985275269","0.887780010700226","0.940949976444244","0.933780014514923","0.962329983711243","","",
"Austria","AUT","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.901139974594116","","","","","0.889810025691986","","","","","0.89766001701355","0.911849975585938","0.90513002872467","0.905539989471436","0.92765998840332","0.912199974060059","0.902570009231567","0.90912002325058","0.923259973526001","0.914640009403229","0.922699987888336","0.923500001430511","0.930400013923645","0.93682998418808","0.939140021800995","0.945230007171631","0.953400015830994","0.945990025997162","0.954739987850189","0.959370017051697","0.959190011024475","0.951460003852844","0.948480010032654","0.944930016994476","0.951629996299744","0.960089981555939","0.960520029067993","0.957889974117279","0.955129981040955","0.960730016231537","0.961000025272369","0.962430000305176","0.965590000152588","0.962480008602142","0.964339971542358","0.961210012435913","0.959550023078918","0.964039981365204","0.974910020828247","0.981540024280548","","",
"Azerbaijan","AZE","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","0.976469993591309","","","","","0.972299993038177","","","","","1.00071001052856","0.977219998836517","0.951460003852844","0.930249989032745","1.02050995826721","1.04154002666473","1.07888996601105","","","","","","","","","","","","","","","","","","","","","1.00118005275726","0.997759997844696","0.980109989643097","0.983489990234375","",
"Burundi","BDI","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.24422000348568","0.261330008506775","0.333070009946823","0.390450000762939","0.420049995183945","0.430310010910034","0.476300001144409","0.458920001983643","0.463609993457794","0.470699995756149","0.460700005292892","0.563359975814819","0.47257998585701","0.476889997720718","0.505559980869293","0.492830008268356","0.537129998207092","0.554270029067993","0.580209970474243","0.606639981269836","0.571460008621216","0.597590029239655","0.623000025749207","","","","","","","","","","0.767970025539398","0.752229988574982","0.737209975719452","0.737600028514862","0.717890024185181","","0.720420002937317","0.716629981994629","0.73539000749588","0.762629985809326","0.811450004577637","0.874430000782013","0.936649978160858","0.994859993457794","1.04894995689392","1.11448001861572","1.15231001377106","1.21476995944977","","",
"Belgium","BEL","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.977810025215149","0.973749995231628","0.979879975318909","0.981230020523071","0.99397999048233","0.995970010757446","1.01470994949341","1.02075004577637","1.02075004577637","1.03001999855042","1.03559005260468","1.02956998348236","1.03975999355316","1.02453994750977","1.02613997459412","1.01534998416901","1.0127899646759","1.01037001609802","1.01140999794006","1.01566994190216","1.0152200460434","1.01418995857239","1.06673002243042","1.06898999214172","1.08262002468109","1.07925999164581","","","1.08024001121521","1.10614001750946","1.11468005180359","1.12233996391296","1.10328996181488","1.09829998016357","1.11912000179291","1.12715995311737","1.13343000411987","1.14632999897003","1.15046000480652","1.13919997215271","1.13699996471405","1.13976001739502","1.13604998588562","1.13396000862122","1.13689994812012","1.11991000175476","1.12066996097565","1.12371003627777","1.12826001644135","1.13031005859375","","",
"Benin","BEN","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.426860004663467","","0.433180004358292","0.441000014543533","0.482289999723434","","0.378320008516312","","","","","","","","0.41091001033783","0.397150009870529","0.402709990739822","","","","","","","","","","","","0.460979998111725","0.457639992237091","0.4723100066185","0.472689986228943","0.467150002717972","0.471179991960526","","","","","","","0.623480021953583","","0.670080006122589","0.689710021018982","0.714070022106171","0.75559002161026","","","","0.809300005435944","0.831520020961761","",
"Burkina Faso","BFA","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.39860001206398","0.391070008277893","0.425399988889694","0.43834000825882","0.454160004854202","0.472849994897842","0.422490000724792","","0.496989995241165","0.578689992427826","0.515240013599396","0.553939998149872","0.517270028591156","0.532729983329773","0.550010025501251","0.517520010471344","","","","","","","","0.556460022926331","","","","","0.617749989032745","0.656229972839355","0.662469983100891","","0.683629989624023","0.695200026035309","0.70754998922348","0.724259972572327","0.732739984989166","0.741750001907349","0.744660019874573","0.763589978218079","0.78013002872467","0.811349987983704","0.846459984779358","0.873290002346039","0.921689987182617","0.950999975204468","0.972750008106232","1.0009800195694","1.03302001953125","1.06068003177643","1.10512316226959","",
"Bangladesh","BGD","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","0.348639994859695","","","0.338360011577606","0.27963000535965","","0.263399988412857","0.329840004444122","0.239620000123978","","","0.417340010404587","0.404430001974106","0.469159990549088","0.459659993648529","0.476990014314651","0.493910014629364","0.508189976215363","","","","","","","","0.941640019416809","0.991900026798248","1.02983999252319","1.08193004131317","1.1003999710083","1.09967005252838","1.02565002441406","1.06519997119904","1.05611002445221","1.05272996425629","1.12472999095917","1.07799005508423","1.10892605781555","1.13144075870514","1.13694000244141","1.07561135292053","","1.11307096481323","1.10351002216339","1.14451086521149","1.13948059082031","1.1429044008255","1.17106783390045","1.24441254138947","",
"Bulgaria","BGR","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.98717999458313","0.993629992008209","0.995199978351593","0.998719990253448","1.00657999515533","0.977800011634827","0.995360016822815","0.979290008544922","0.976689994335175","0.978579998016357","0.991199970245361","0.993239998817444","0.993189990520477","0.995329976081848","0.99456000328064","0.995199978351593","0.993650019168854","0.994740009307861","0.992780029773712","0.996969997882843","1.00211000442505","1.00460994243622","0.999580025672913","0.997189998626709","0.999100029468536","0.993340015411377","0.998440027236938","0.98633998632431","0.98351001739502","0.9792600274086","0.978680014610291","0.976580023765564","0.975799977779388","0.961149990558624","0.95907998085022","0.96204000711441","0.961210012435913","0.969229996204376","0.966369986534119","0.957560002803802","0.952620029449463","0.958729982376099","0.955229997634888","0.965780019760132","0.96806001663208","0.969309985637665","0.973469972610474","0.967760026454926","0.981689989566803","0.978070020675659","","",
"Bahrain","BHR","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.723760008811951","0.851779997348785","0.887030005455017","0.940789997577667","0.947009980678558","0.961160004138947","0.943899989128113","0.9235799908638","0.859939992427826","0.848619997501373","0.808979988098145","0.847880005836487","0.861140012741089","0.910449981689453","0.924549996852875","0.954739987850189","0.956709980964661","0.972649991512299","1.00802004337311","1.02330994606018","1.04288995265961","1.07088005542755","1.06665003299713","1.05799996852875","1.03949999809265","1.04990994930267","1.08124995231628","1.0720100402832","1.06944000720978","1.04953002929688","1.07339000701904","1.12023997306824","1.12036001682281","1.10965001583099","1.10915005207062","1.09776997566223","","1.08077001571655","1.04886996746063","1.01398003101349","0.977240025997162","1.0184600353241","1.01188004016876","1.00560998916626","0.993110001087189","1.0081399679184","1.03585994243622","1.0613499879837","1.08899998664856","","","",
"Bahamas, The","BHS","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","1.13285994529724","1.14575004577637","","1.16208004951477","1.1449099779129","1.09630000591278","","","","","1.02424001693726","1.01625001430511","","0.999360024929047","","1.24908995628357","","0.986590027809143","","","1.04070997238159","","0.987820029258728","0.991890013217926","0.994090020656586","1.01889002323151","1.00700998306274","1.01049995422363","1.04109001159668","1.02214002609253","1.05324995517731","1.05262994766235","","","","","","","","","",
"Bosnia and Herzegovina","BIH","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","1.04570996761322","0.991460025310516","0.961880028247833","0.948620021343231","0.984350025653839","1.07635998725891","1.06518995761871","1.06781995296478","1.07093000411987","1.05853998661041","","","","","","","1.04706001281738","1.04670000076294","1.04431998729706","1.04289996623993","","","","","","","","1.04410004615784","","","","","","","","","","0.970070004463196","0.96917998790741","0.967930018901825","0.967249989509583","0.964630007743835","0.97503000497818","0.980769991874695","0.984759986400604","0.983500003814697","0.984709978103638","0.985859990119934","0.989629983901978","0.985059976577759","0.984879970550537","",
"Belize","BLZ","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05806005001068","1.02892994880676","","","","1.05125999450684","","","1.01121997833252","1.02708005905151","","","","1.07006001472473","1.05394005775452","1.05106997489929","","1.04256999492645","1.06445002555847","1.03250002861023","1.0460000038147","1.05687999725342","1.0686000585556","1.06851994991302","1.07985997200012","1.06596004962921","1.03050994873047","1.04324996471405","1.04864001274109","1.02732002735138","1.01622998714447","1.05237996578217","1.04132997989655","1.01857995986938","1.03791999816895","1.02936005592346","",
"Bermuda","BMU","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","1.16249001026154","0.996119976043701","1.15068995952606","1.15160000324249","1.15313994884491","1.10771000385284","1.10055994987488","1.09112000465393","1.01217997074127","1.00753998756409","","","","","","","","","","","","","","","","","","","","","1.06786000728607","1.08465003967285","1.13033998012543","1.16120994091034","1.13101994991302","1.08771002292633","","","","1.17603003978729","1.17317998409271","1.1630699634552","1.16894996166229","1.14358997344971","1.12169003486633","","","","","","","",
"Bolivia","BOL","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.716220021247864","","","","","","","","","","","","","","","","","","","","","","","","","","","0.939350008964539","0.93953001499176","0.93011999130249","0.93452000617981","0.938979983329773","0.939480006694794","0.944090008735657","0.954240024089813","0.964860022068024","0.975300014019012","0.984390020370483","0.99602997303009","0.995840013027191","1.0037100315094","0.996919989585876","0.994740009307861","0.991590023040771","0.985319972038269","0.980549991130829","0.97886997461319","0.9791100025177","0.982119977474213","0.989610016345978","","",
"Brazil","BRA","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07744002342224","1.11107003688812","1.10038995742798","1.10046005249023","","1.12339997291565","1.12592005729675","1.11670994758606","","1.09908998012543","1.07785999774933","1.06572997570038","1.06861996650696","1.05641996860504","1.042799949646","1.03068995475769","1.03085005283356","1.03980004787445","1.04581999778748","","",
"Barbados","BRB","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","1.02515995502472","1.02131998538971","1.0105299949646","1.00179994106293","1.02717995643616","1.11039996147156","1.11572003364563","1.09121000766754","1.09748005867004","1.1577399969101","1.00445997714996","1.07465994358063","1.03365004062653","1.03961002826691","1.0248099565506","","","","1.06921994686127","0.904760003089905","","","","","","","","","1.05316996574402","1.0378999710083","1.00370001792908","1.00069999694824","1.0106999874115","1.0042200088501","0.989400029182434","1.021360039711","1.01164996623993","1.0234500169754","1.01517999172211","1.00442004203796","1.03733003139496","","","1.02833998203278","1.03568994998932","1.04864001274109","1.04184997081757","1.03919994831085","1.04303002357483","1.03185999393463","1.02567994594574","",
"Brunei Darussalam","BRN","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","0.854080021381378","0.885890007019043","0.904299974441528","0.930660009384155","0.937539994716644","0.954280018806458","1.00024998188019","1.02917003631592","1.05274999141693","1.06426000595093","1.05432999134064","1.06541001796722","1.0566600561142","1.07194995880127","1.07464003562927","","","","","","","1.08348000049591","1.10827994346619","1.09534001350403","1.07352995872498","","","","1.06174004077911","1.05778002738953","1.03061997890472","1.00864005088806","0.986630022525787","0.987269997596741","0.982400000095367","0.984990000724792","1.00356996059418","1.00881004333496","1.00285995006561","0.999920010566711","1.00610995292664","1.00137996673584","1.02488994598389","1.03752994537354","1.0171400308609","1.00053691864014","1.02679002285004","1.02799999713898","1.02341997623444","1.0338499546051","1.03349995613098","","",
"Bhutan","BTN","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","0.03558000177145","0.0818400010466576","0.0838600024580956","","0.109810002148151","","","0.189889997243881","","","","","","0.209319993853569","0.215479999780655","","","","","","","","","","","","","","0.759559988975525","0.775340020656586","0.796150028705597","0.827939987182617","","","","0.922079980373383","0.947709977626801","0.961449980735779","0.969820022583008","1.02103996276855","1.03573000431061","1.05978000164032","1.07202005386353","1.08072996139526","1.07740998268127","1.06837999820709","1.10613000392914","1.11500000953674","1.12988996505737","","","","",
"Botswana","BWA","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","0.800010025501251","0.852980017662048","0.833280026912689","0.925390005111694","1.02284002304077","1.05099999904633","1.09444999694824","1.13092005252838","1.06259000301361","1.09846997261047","1.11505997180939","1.14927005767822","","1.12524998188019","1.1015499830246","1.09581995010376","1.05367994308472","0.996569991111755","0.981490015983582","1.01792001724243","1.0460000038147","1.11201000213623","1.10084998607635","1.08841001987457","1.05970001220703","1.08078002929688","","","1.07074999809265","1.05657005310059","1.05543005466461","1.04057002067566","1.049880027771","1.0485999584198","1.04094994068146","1.02876996994019","1.05306005477905","1.05622005462646","1.09369003772736","","","","","","","","","","","","","1.11308002471924","",
"Central African Republic","CAF","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.230279996991158","0.206450000405312","0.195230007171631","","","0.217199996113777","0.215639993548393","0.264739990234375","0.267439991235733","0.343180000782013","0.353610008955002","0.352019995450974","","","","0.363979995250702","0.399659991264343","0.380329996347427","0.4064100086689","0.398680001497269","0.411579996347427","0.411909997463226","","","","","","","","","0.531870007514954","","","","","","","","0.565039992332459","","0.558480024337769","0.521510004997253","","","","0.649670004844666","0.672689974308014","","","","","",
"Canada","CAN","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","0.99151998758316","0.990899980068207","0.996810019016266","1.00863003730774","1.01101994514465","1.01529002189636","1.01810002326965","1.02011001110077","1.02068996429443","1.02514004707336","1.02143001556396","1.0129599571228","1.00093996524811","1.00074994564056","1.00139999389648","1.00077998638153","1.00013995170593","1.00295996665955","1.01758003234863","1.00866997241974","1.00487995147705","0.99958997964859","0.993789970874786","0.995029985904694","1.00090003013611","1.00159001350403","","0.994109988212585","1.01727998256683","1.01946997642517","","","","","0.978020012378693","0.979920029640198","0.978120028972626","0.976610004901886","0.976859986782074","0.976580023765564","0.979749977588654","0.997669994831085","1.00230002403259","1.00567996501923","1.00885999202728","1.01515996456146","1.01303994655609","1.01071000099182","1.00835001468658","1.01105999946594","","",
"Central Europe and the Baltics","CEB","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","0.996829986572266","0.997489988803864","0.999459981918335","1.00266003608704","1.00093996524811","1.00370001792908","1.00273001194","1.00480997562408","1.00373995304108","1.0040500164032","1.00415003299713","1.0066100358963","1.00943994522095","1.00957000255585","1.01010000705719","1.0112099647522","1.01267004013062","1.02565002441406","1.02634000778198","1.00257003307343","0.998979985713959","1.01003003120422","1.02198994159698","1.01450002193451","1.01767003536224","1.02428996562958","1.02013003826141","1.01401996612549","1.01478004455566","1.01108002662659","1.00443994998932","1.0019199848175","0.997940003871918","0.992649972438812","1.00822997093201","1.00173997879028","0.99822998046875","0.99752002954483","0.998369991779327","0.999279975891113","0.995620012283325","0.990890026092529","0.990379989147186","0.984070003032684","0.985599994659424","0.988460004329681","0.98812997341156","0.991479992866516","0.991590023040771","0.994069993495941","0.998099982738495","","",
"Switzerland","CHE","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","0.866590023040771","0.885269999504089","0.894869983196259","0.898530006408691","0.902679979801178","0.904399991035461","0.904550015926361","0.909539997577667","0.913429975509644","0.91865998506546","0.924639999866486","0.933790028095245","0.935999989509583","0.942229986190796","0.942380011081696","0.925719976425171","0.932519972324371","0.936720013618469","0.942770004272461","","0.919160008430481","0.928799986839294","0.9375","0.949519991874695","0.943650007247925","0.940460026264191","0.935320019721985","0.940559983253479","0.942879974842072","0.948230028152466","0.953610002994537","0.959029972553253","0.97052001953125","0.974889993667603","0.971909999847412","0.975489974021912","","0.9653599858284","0.962459981441498","0.956870019435883","0.951099991798401","0.946449995040894","0.94744998216629","","",
"Channel Islands","CHI","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","1.0760600566864","1.05397999286652","1.05288004875183","1.06485998630524","1.0938800573349","1.08866000175476","1.10821998119354","1.08485996723175","1.07903003692627","1.0898300409317","1.08345997333527","1.09581005573273","1.05343997478485","1.05141997337341","1.0448499917984","1.05068004131317","1.04624998569489","","","1.04296004772186","1.05184996128082","1.01318001747131","1.02599000930786","1.05371999740601","","","","","1.0409300327301","1.03882002830505","1.02253997325897","","1.01757001876831","1.01298999786377","1.01418995857239","1.01298999786377","1.02031004428864","1.0255800485611","1.02620005607605","1.02921998500824","1.03084003925323","1.03058004379272","1.03539001941681","1.00962996482849","1.00855994224548","1.00653994083405","1.00612998008728","1.00381004810333","1.00041997432709","0.992429971694946","0.99084997177124","","",
"China","CHN","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","0.683080017566681","0.715179979801178","0.752780020236969","0.743570029735565","0.719389975070953","0.679610013961792","0.665149986743927","0.671490013599396","0.679870009422302","0.696460008621216","0.694779992103577","0.727090001106262","0.733410000801086","0.742990016937256","0.736810028553009","0.750880002975464","0.773620009422302","0.787810027599335","0.830609977245331","0.85291999578476","0.87415999174118","0.879559993743896","","","","0.934689998626709","","0.94293999671936","","","0.990369975566864","0.999440014362335","1.0129200220108","1.02603995800018","0.996550023555756","","","","","","","","","","","","",
